season,week,season_type,game_label,game_date,ne_home_away,opponent,quarter,category,player,completions,attempts,pass_yards,interceptions,pass_td,carries,rush_yards,rush_td,targets,receptions,rec_yards,rec_td
1998,9,REG,"1998 Week 9","November 1",Away,"Indianapolis Colts",Q3,Rushing,"Sedrick Shaw",,,,,,1,2,0,,,,
1998,9,REG,"1998 Week 9","November 1",Away,"Indianapolis Colts",Q3,Receiving,"Ben Coates",,,,,,,,,6,6,68,0
1998,9,REG,"1998 Week 9","November 1",Away,"Indianapolis Colts",Q3,Receiving,"Robert Edwards",,,,,,,,,1,1,2,0
1998,9,REG,"1998 Week 9","November 1",Away,"Indianapolis Colts",Q3,Receiving,"Shawn Jefferson",,,,,,,,,1,0,0,0
1998,9,REG,"1998 Week 9","November 1",Away,"Indianapolis Colts",Q3,Receiving,"Henry Ellard",,,,,,,,,1,0,0,0
1998,9,REG,"1998 Week 9","November 1",Away,"Indianapolis Colts",Q4,Passing,"Drew Bledsoe",3,9,92,0,1,,,,,,,
1998,9,REG,"1998 Week 9","November 1",Away,"Indianapolis Colts",Q4,Rushing,"Robert Edwards",,,,,,7,19,0,,,,
1998,9,REG,"1998 Week 9","November 1",Away,"Indianapolis Colts",Q4,Rushing,"Drew Bledsoe",,,,,,1,-1,0,,,,
1998,9,REG,"1998 Week 9","November 1",Away,"Indianapolis Colts",Q4,Receiving,"Tony Simmons",,,,,,,,,3,2,73,1
1998,9,REG,"1998 Week 9","November 1",Away,"Indianapolis Colts",Q4,Receiving,"Henry Ellard",,,,,,,,,3,1,19,0
1998,9,REG,"1998 Week 9","November 1",Away,"Indianapolis Colts",Q4,Receiving,"Robert Edwards",,,,,,,,,1,0,0,0
1998,9,REG,"1998 Week 9","November 1",Away,"Indianapolis Colts",Q4,Receiving,"Ben Coates",,,,,,,,,1,0,0,0
1998,9,REG,"1998 Week 9","November 1",Away,"Indianapolis Colts",Q4,Receiving,"Lovett Purnell",,,,,,,,,1,0,0,0
1998,10,REG,"1998 Week 10","November 8",Home,"Atlanta Falcons",Q1,Passing,"Drew Bledsoe",3,5,13,0,0,,,,,,,
1998,10,REG,"1998 Week 10","November 8",Home,"Atlanta Falcons",Q1,Rushing,"Robert Edwards",,,,,,5,14,0,,,,
1998,10,REG,"1998 Week 10","November 8",Home,"Atlanta Falcons",Q1,Rushing,"Drew Bledsoe",,,,,,1,3,0,,,,
1998,10,REG,"1998 Week 10","November 8",Home,"Atlanta Falcons",Q1,Rushing,"Chris Floyd",,,,,,1,1,0,,,,
1998,10,REG,"1998 Week 10","November 8",Home,"Atlanta Falcons",Q1,Receiving,"Ben Coates",,,,,,,,,1,1,6,0
1998,10,REG,"1998 Week 10","November 8",Home,"Atlanta Falcons",Q1,Receiving,"Derrick Cullors",,,,,,,,,2,1,5,0
1998,10,REG,"1998 Week 10","November 8",Home,"Atlanta Falcons",Q1,Receiving,"Robert Edwards",,,,,,,,,2,1,2,0
1998,10,REG,"1998 Week 10","November 8",Home,"Atlanta Falcons",Q2,Passing,"Drew Bledsoe",7,12,95,0,0,,,,,,,
1998,10,REG,"1998 Week 10","November 8",Home,"Atlanta Falcons",Q2,Rushing,"Drew Bledsoe",,,,,,1,3,0,,,,
1998,10,REG,"1998 Week 10","November 8",Home,"Atlanta Falcons",Q2,Rushing,"Sedrick Shaw",,,,,,1,0,0,,,,
1998,10,REG,"1998 Week 10","November 8",Home,"Atlanta Falcons",Q2,Rushing,"Robert Edwards",,,,,,4,-4,0,,,,
1998,10,REG,"1998 Week 10","November 8",Home,"Atlanta Falcons",Q2,Receiving,"Tony Simmons",,,,,,,,,3,2,57,0
1998,10,REG,"1998 Week 10","November 8",Home,"Atlanta Falcons",Q2,Receiving,"Robert Edwards",,,,,,,,,2,2,20,0
1998,10,REG,"1998 Week 10","November 8",Home,"Atlanta Falcons",Q2,Receiving,"Ben Coates",,,,,,,,,2,2,11,0
1998,10,REG,"1998 Week 10","November 8",Home,"Atlanta Falcons",Q2,Receiving,"Sedrick Shaw",,,,,,,,,1,1,7,0
1998,10,REG,"1998 Week 10","November 8",Home,"Atlanta Falcons",Q2,Receiving,"Shawn Jefferson",,,,,,,,,3,0,0,0
1998,10,REG,"1998 Week 10","November 8",Home,"Atlanta Falcons",Q2,Receiving,"Henry Ellard",,,,,,,,,1,0,0,0
1998,10,REG,"1998 Week 10","November 8",Home,"Atlanta Falcons",Q3,Passing,"Drew Bledsoe",8,14,103,1,1,,,,,,,
1998,10,REG,"1998 Week 10","November 8",Home,"Atlanta Falcons",Q3,Rushing,"Robert Edwards",,,,,,1,1,0,,,,
1998,10,REG,"1998 Week 10","November 8",Home,"Atlanta Falcons",Q3,Receiving,"Shawn Jefferson",,,,,,,,,3,2,61,0
1998,10,REG,"1998 Week 10","November 8",Home,"Atlanta Falcons",Q3,Receiving,"Henry Ellard",,,,,,,,,3,2,34,0
1998,10,REG,"1998 Week 10","November 8",Home,"Atlanta Falcons",Q3,Receiving,"Robert Edwards",,,,,,,,,2,2,12,0
1998,10,REG,"1998 Week 10","November 8",Home,"Atlanta Falcons",Q3,Receiving,"Tony Simmons",,,,,,,,,4,0,0,0
1998,10,REG,"1998 Week 10","November 8",Home,"Atlanta Falcons",Q3,Receiving,"Ben Coates",,,,,,,,,2,2,-4,1
1998,10,REG,"1998 Week 10","November 8",Home,"Atlanta Falcons",Q4,Passing,"Scott Zolak",3,10,33,1,0,,,,,,,
1998,10,REG,"1998 Week 10","November 8",Home,"Atlanta Falcons",Q4,Passing,"Drew Bledsoe",1,3,18,0,0,,,,,,,
1998,10,REG,"1998 Week 10","November 8",Home,"Atlanta Falcons",Q4,Receiving,"Tony Simmons",,,,,,,,,4,2,38,0
1998,10,REG,"1998 Week 10","November 8",Home,"Atlanta Falcons",Q4,Receiving,"Sedrick Shaw",,,,,,,,,4,2,13,0
1998,10,REG,"1998 Week 10","November 8",Home,"Atlanta Falcons",Q4,Receiving,"Shawn Jefferson",,,,,,,,,1,0,0,0
1998,10,REG,"1998 Week 10","November 8",Home,"Atlanta Falcons",Q4,Receiving,"Lovett Purnell",,,,,,,,,1,0,0,0
1998,10,REG,"1998 Week 10","November 8",Home,"Atlanta Falcons",Q4,Receiving,"Anthony Ladd",,,,,,,,,2,0,0,0
1998,10,REG,"1998 Week 10","November 8",Home,"Atlanta Falcons",Q4,Receiving,"Henry Ellard",,,,,,,,,1,0,0,0
1998,11,REG,"1998 Week 11","November 15",Away,"Buffalo Bills",Q1,Passing,"Drew Bledsoe",2,4,18,0,0,,,,,,,
1998,11,REG,"1998 Week 11","November 15",Away,"Buffalo Bills",Q1,Rushing,"Robert Edwards",,,,,,2,5,0,,,,
1998,11,REG,"1998 Week 11","November 15",Away,"Buffalo Bills",Q1,Receiving,"Tony Simmons",,,,,,,,,1,1,11,0
1998,11,REG,"1998 Week 11","November 15",Away,"Buffalo Bills",Q1,Receiving,"Vincent Brisby",,,,,,,,,1,1,7,0
1998,11,REG,"1998 Week 11","November 15",Away,"Buffalo Bills",Q1,Receiving,"Ben Coates",,,,,,,,,2,0,0,0
1998,11,REG,"1998 Week 11","November 15",Away,"Buffalo Bills",Q2,Passing,"Drew Bledsoe",3,9,56,0,0,,,,,,,
1998,11,REG,"1998 Week 11","November 15",Away,"Buffalo Bills",Q2,Rushing,"Robert Edwards",,,,,,9,35,0,,,,
1998,11,REG,"1998 Week 11","November 15",Away,"Buffalo Bills",Q2,Rushing,"Derrick Cullors",,,,,,2,-2,0,,,,
1998,11,REG,"1998 Week 11","November 15",Away,"Buffalo Bills",Q2,Receiving,"Ben Coates",,,,,,,,,3,2,47,0
1998,11,REG,"1998 Week 11","November 15",Away,"Buffalo Bills",Q2,Receiving,"Lovett Purnell",,,,,,,,,1,1,9,0
1998,11,REG,"1998 Week 11","November 15",Away,"Buffalo Bills",Q2,Receiving,"Shawn Jefferson",,,,,,,,,1,0,0,0
1998,11,REG,"1998 Week 11","November 15",Away,"Buffalo Bills",Q2,Receiving,"Vincent Brisby",,,,,,,,,1,0,0,0
1998,11,REG,"1998 Week 11","November 15",Away,"Buffalo Bills",Q2,Receiving,"Robert Edwards",,,,,,,,,1,0,0,0
1998,11,REG,"1998 Week 11","November 15",Away,"Buffalo Bills",Q2,Receiving,"Henry Ellard",,,,,,,,,1,0,0,0
1998,11,REG,"1998 Week 11","November 15",Away,"Buffalo Bills",Q3,Passing,"Drew Bledsoe",2,5,24,0,0,,,,,,,
1998,11,REG,"1998 Week 11","November 15",Away,"Buffalo Bills",Q3,Rushing,"Robert Edwards",,,,,,3,10,0,,,,
1998,11,REG,"1998 Week 11","November 15",Away,"Buffalo Bills",Q3,Receiving,"Shawn Jefferson",,,,,,,,,2,1,14,0
1998,11,REG,"1998 Week 11","November 15",Away,"Buffalo Bills",Q3,Receiving,"Robert Edwards",,,,,,,,,2,1,10,0
1998,11,REG,"1998 Week 11","November 15",Away,"Buffalo Bills",Q3,Receiving,"Vincent Brisby",,,,,,,,,1,0,0,0
1998,11,REG,"1998 Week 11","November 15",Away,"Buffalo Bills",Q4,Passing,"Drew Bledsoe",5,13,82,0,1,,,,,,,
1998,11,REG,"1998 Week 11","November 15",Away,"Buffalo Bills",Q4,Receiving,"Tony Simmons",,,,,,,,,3,1,37,1
1998,11,REG,"1998 Week 11","November 15",Away,"Buffalo Bills",Q4,Receiving,"Ben Coates",,,,,,,,,3,2,23,0
1998,11,REG,"1998 Week 11","November 15",Away,"Buffalo Bills",Q4,Receiving,"Shawn Jefferson",,,,,,,,,4,1,22,0
1998,11,REG,"1998 Week 11","November 15",Away,"Buffalo Bills",Q4,Receiving,"Sedrick Shaw",,,,,,,,,1,1,0,0
1998,11,REG,"1998 Week 11","November 15",Away,"Buffalo Bills",Q4,Receiving,"Vincent Brisby",,,,,,,,,1,0,0,0
1998,11,REG,"1998 Week 11","November 15",Away,"Buffalo Bills",Q4,Receiving,"Derrick Cullors",,,,,,,,,1,0,0,0
1998,12,REG,"1998 Week 12","November 23",Home,"Miami Dolphins",Q1,Passing,"Drew Bledsoe",5,8,68,0,1,,,,,,,
1998,12,REG,"1998 Week 12","November 23",Home,"Miami Dolphins",Q1,Rushing,"Robert Edwards",,,,,,4,13,0,,,,
1998,12,REG,"1998 Week 12","November 23",Home,"Miami Dolphins",Q1,Rushing,"Derrick Cullors",,,,,,1,0,0,,,,
1998,12,REG,"1998 Week 12","November 23",Home,"Miami Dolphins",Q1,Receiving,"Shawn Jefferson",,,,,,,,,2,2,47,0
1998,12,REG,"1998 Week 12","November 23",Home,"Miami Dolphins",Q1,Receiving,"Ben Coates",,,,,,,,,3,3,21,1
1998,12,REG,"1998 Week 12","November 23",Home,"Miami Dolphins",Q1,Receiving,"Tony Simmons",,,,,,,,,1,0,0,0
1998,12,REG,"1998 Week 12","November 23",Home,"Miami Dolphins",Q1,Receiving,"Tony Carter",,,,,,,,,1,0,0,0
1998,12,REG,"1998 Week 12","November 23",Home,"Miami Dolphins",Q1,Receiving,"Lovett Purnell",,,,,,,,,1,0,0,0
1998,12,REG,"1998 Week 12","November 23",Home,"Miami Dolphins",Q2,Passing,"Drew Bledsoe",8,16,103,1,0,,,,,,,
1998,12,REG,"1998 Week 12","November 23",Home,"Miami Dolphins",Q2,Rushing,"Drew Bledsoe",,,,,,2,11,0,,,,
1998,12,REG,"1998 Week 12","November 23",Home,"Miami Dolphins",Q2,Rushing,"Robert Edwards",,,,,,4,3,0,,,,
1998,12,REG,"1998 Week 12","November 23",Home,"Miami Dolphins",Q2,Rushing,"Sedrick Shaw",,,,,,1,-1,0,,,,
1998,12,REG,"1998 Week 12","November 23",Home,"Miami Dolphins",Q2,Receiving,"Shawn Jefferson",,,,,,,,,3,1,33,0
1998,12,REG,"1998 Week 12","November 23",Home,"Miami Dolphins",Q2,Receiving,"Tony Simmons",,,,,,,,,3,2,28,0
1998,12,REG,"1998 Week 12","November 23",Home,"Miami Dolphins",Q2,Receiving,"Terry Glenn",,,,,,,,,5,3,23,0
1998,12,REG,"1998 Week 12","November 23",Home,"Miami Dolphins",Q2,Receiving,"Ben Coates",,,,,,,,,5,2,19,0
1998,12,REG,"1998 Week 12","November 23",Home,"Miami Dolphins",Q3,Passing,"Drew Bledsoe",6,10,93,1,0,,,,,,,
1998,12,REG,"1998 Week 12","November 23",Home,"Miami Dolphins",Q3,Rushing,"Robert Edwards",,,,,,4,4,0,,,,
1998,12,REG,"1998 Week 12","November 23",Home,"Miami Dolphins",Q3,Receiving,"Robert Edwards",,,,,,,,,1,1,46,0
1998,12,REG,"1998 Week 12","November 23",Home,"Miami Dolphins",Q3,Receiving,"Ben Coates",,,,,,,,,3,2,25,0
1998,12,REG,"1998 Week 12","November 23",Home,"Miami Dolphins",Q3,Receiving,"Terry Glenn",,,,,,,,,3,3,22,0
1998,12,REG,"1998 Week 12","November 23",Home,"Miami Dolphins",Q3,Receiving,"Tony Simmons",,,,,,,,,3,0,0,0
1998,12,REG,"1998 Week 12","November 23",Home,"Miami Dolphins",Q4,Passing,"Drew Bledsoe",9,20,159,0,1,,,,,,,
1998,12,REG,"1998 Week 12","November 23",Home,"Miami Dolphins",Q4,Rushing,"Drew Bledsoe",,,,,,1,7,0,,,,
1998,12,REG,"1998 Week 12","November 23",Home,"Miami Dolphins",Q4,Rushing,"Robert Edwards",,,,,,2,4,0,,,,
1998,12,REG,"1998 Week 12","November 23",Home,"Miami Dolphins",Q4,Receiving,"Shawn Jefferson",,,,,,,,,4,3,51,1
1998,12,REG,"1998 Week 12","November 23",Home,"Miami Dolphins",Q4,Receiving,"Tony Carter",,,,,,,,,1,1,49,0
1998,12,REG,"1998 Week 12","November 23",Home,"Miami Dolphins",Q4,Receiving,"Tony Simmons",,,,,,,,,4,2,25,0
1998,12,REG,"1998 Week 12","November 23",Home,"Miami Dolphins",Q4,Receiving,"Terry Glenn",,,,,,,,,6,1,21,0
1998,12,REG,"1998 Week 12","November 23",Home,"Miami Dolphins",Q4,Receiving,"Ben Coates",,,,,,,,,2,2,13,0
1998,12,REG,"1998 Week 12","November 23",Home,"Miami Dolphins",Q4,Receiving,"Robert Edwards",,,,,,,,,1,0,0,0
1998,12,REG,"1998 Week 12","November 23",Home,"Miami Dolphins",Q4,Receiving,"Henry Ellard",,,,,,,,,1,0,0,0
1998,12,REG,"1998 Week 12","November 23",Home,"Miami Dolphins",Q4,Receiving,"Derrick Cullors",,,,,,,,,1,0,0,0
1998,13,REG,"1998 Week 13","November 29",Home,"Buffalo Bills",Q1,Passing,"Drew Bledsoe",2,4,18,1,0,,,,,,,
1998,13,REG,"1998 Week 13","November 29",Home,"Buffalo Bills",Q1,Rushing,"Robert Edwards",,,,,,2,13,0,,,,
1998,13,REG,"1998 Week 13","November 29",Home,"Buffalo Bills",Q1,Receiving,"Terry Glenn",,,,,,,,,1,1,9,0
1998,13,REG,"1998 Week 13","November 29",Home,"Buffalo Bills",Q1,Receiving,"Ben Coates",,,,,,,,,2,1,9,0
1998,13,REG,"1998 Week 13","November 29",Home,"Buffalo Bills",Q1,Receiving,"Shawn Jefferson",,,,,,,,,1,0,0,0
1998,13,REG,"1998 Week 13","November 29",Home,"Buffalo Bills",Q2,Passing,"Drew Bledsoe",12,14,122,0,2,,,,,,,
1998,13,REG,"1998 Week 13","November 29",Home,"Buffalo Bills",Q2,Rushing,"Robert Edwards",,,,,,5,0,0,,,,
1998,13,REG,"1998 Week 13","November 29",Home,"Buffalo Bills",Q2,Receiving,"Terry Glenn",,,,,,,,,3,3,51,0
1998,13,REG,"1998 Week 13","November 29",Home,"Buffalo Bills",Q2,Receiving,"Ben Coates",,,,,,,,,5,4,35,0
1998,13,REG,"1998 Week 13","November 29",Home,"Buffalo Bills",Q2,Receiving,"Tony Carter",,,,,,,,,1,1,15,0
1998,13,REG,"1998 Week 13","November 29",Home,"Buffalo Bills",Q2,Receiving,"Derrick Cullors",,,,,,,,,3,2,15,1
1998,13,REG,"1998 Week 13","November 29",Home,"Buffalo Bills",Q2,Receiving,"Robert Edwards",,,,,,,,,2,2,6,1
1998,13,REG,"1998 Week 13","November 29",Home,"Buffalo Bills",Q3,Passing,"Drew Bledsoe",6,10,31,0,0,,,,,,,
1998,13,REG,"1998 Week 13","November 29",Home,"Buffalo Bills",Q3,Rushing,"Robert Edwards",,,,,,6,27,0,,,,
1998,13,REG,"1998 Week 13","November 29",Home,"Buffalo Bills",Q3,Rushing,"Drew Bledsoe",,,,,,1,4,0,,,,
1998,13,REG,"1998 Week 13","November 29",Home,"Buffalo Bills",Q3,Receiving,"Terry Glenn",,,,,,,,,4,2,13,0
1998,13,REG,"1998 Week 13","November 29",Home,"Buffalo Bills",Q3,Receiving,"Tony Carter",,,,,,,,,2,2,9,0
1998,13,REG,"1998 Week 13","November 29",Home,"Buffalo Bills",Q3,Receiving,"Shawn Jefferson",,,,,,,,,1,1,8,0
1998,13,REG,"1998 Week 13","November 29",Home,"Buffalo Bills",Q3,Receiving,"Ben Coates",,,,,,,,,1,1,1,0
1998,13,REG,"1998 Week 13","November 29",Home,"Buffalo Bills",Q3,Receiving,"Robert Edwards",,,,,,,,,1,0,0,0
1998,13,REG,"1998 Week 13","November 29",Home,"Buffalo Bills",Q3,Receiving,"Henry Ellard",,,,,,,,,1,0,0,0
1998,13,REG,"1998 Week 13","November 29",Home,"Buffalo Bills",Q4,Passing,"Drew Bledsoe",8,15,75,0,1,,,,,,,
1998,13,REG,"1998 Week 13","November 29",Home,"Buffalo Bills",Q4,Receiving,"Terry Glenn",,,,,,,,,3,2,31,0
1998,13,REG,"1998 Week 13","November 29",Home,"Buffalo Bills",Q4,Receiving,"Ben Coates",,,,,,,,,5,4,25,1
1998,13,REG,"1998 Week 13","November 29",Home,"Buffalo Bills",Q4,Receiving,"Shawn Jefferson",,,,,,,,,2,1,10,0
1998,13,REG,"1998 Week 13","November 29",Home,"Buffalo Bills",Q4,Receiving,"Derrick Cullors",,,,,,,,,2,1,9,0
1998,13,REG,"1998 Week 13","November 29",Home,"Buffalo Bills",Q4,Receiving,"Tony Simmons",,,,,,,,,1,0,0,0
1998,13,REG,"1998 Week 13","November 29",Home,"Buffalo Bills",Q4,Receiving,"Tony Carter",,,,,,,,,1,0,0,0
1998,14,REG,"1998 Week 14","December 6",Away,"Pittsburgh Steelers",Q1,Passing,"Drew Bledsoe",6,9,93,0,0,,,,,,,
1998,14,REG,"1998 Week 14","December 6",Away,"Pittsburgh Steelers",Q1,Rushing,"Robert Edwards",,,,,,6,33,0,,,,
1998,14,REG,"1998 Week 14","December 6",Away,"Pittsburgh Steelers",Q1,Rushing,"Drew Bledsoe",,,,,,1,7,0,,,,
1998,14,REG,"1998 Week 14","December 6",Away,"Pittsburgh Steelers",Q1,Receiving,"Terry Glenn",,,,,,,,,3,2,54,0
1998,14,REG,"1998 Week 14","December 6",Away,"Pittsburgh Steelers",Q1,Receiving,"Shawn Jefferson",,,,,,,,,2,1,25,0
1998,14,REG,"1998 Week 14","December 6",Away,"Pittsburgh Steelers",Q1,Receiving,"Ben Coates",,,,,,,,,3,2,11,0
1998,14,REG,"1998 Week 14","December 6",Away,"Pittsburgh Steelers",Q1,Receiving,"Tony Carter",,,,,,,,,1,1,3,0
1998,14,REG,"1998 Week 14","December 6",Away,"Pittsburgh Steelers",Q2,Passing,"Drew Bledsoe",5,9,146,1,1,,,,,,,
1998,14,REG,"1998 Week 14","December 6",Away,"Pittsburgh Steelers",Q2,Rushing,"Robert Edwards",,,,,,5,2,0,,,,
1998,14,REG,"1998 Week 14","December 6",Away,"Pittsburgh Steelers",Q2,Rushing,"Drew Bledsoe",,,,,,1,-2,0,,,,
1998,14,REG,"1998 Week 14","December 6",Away,"Pittsburgh Steelers",Q2,Receiving,"Terry Glenn",,,,,,,,,3,2,97,1
1998,14,REG,"1998 Week 14","December 6",Away,"Pittsburgh Steelers",Q2,Receiving,"Ben Coates",,,,,,,,,4,2,37,0
1998,14,REG,"1998 Week 14","December 6",Away,"Pittsburgh Steelers",Q2,Receiving,"Tony Simmons",,,,,,,,,1,1,12,0
1998,14,REG,"1998 Week 14","December 6",Away,"Pittsburgh Steelers",Q2,Receiving,"Robert Edwards",,,,,,,,,1,0,0,0
1998,14,REG,"1998 Week 14","December 6",Away,"Pittsburgh Steelers",Q3,Passing,"Drew Bledsoe",8,13,75,1,0,,,,,,,
1998,14,REG,"1998 Week 14","December 6",Away,"Pittsburgh Steelers",Q3,Rushing,"Robert Edwards",,,,,,5,11,0,,,,
1998,14,REG,"1998 Week 14","December 6",Away,"Pittsburgh Steelers",Q3,Receiving,"Terry Glenn",,,,,,,,,8,4,33,0
1998,14,REG,"1998 Week 14","December 6",Away,"Pittsburgh Steelers",Q3,Receiving,"Ben Coates",,,,,,,,,2,2,30,0
1998,14,REG,"1998 Week 14","December 6",Away,"Pittsburgh Steelers",Q3,Receiving,"Robert Edwards",,,,,,,,,1,1,6,0
1998,14,REG,"1998 Week 14","December 6",Away,"Pittsburgh Steelers",Q3,Receiving,"Chris Floyd",,,,,,,,,1,1,6,0
1998,14,REG,"1998 Week 14","December 6",Away,"Pittsburgh Steelers",Q3,Receiving,"Tony Carter",,,,,,,,,1,0,0,0
1998,14,REG,"1998 Week 14","December 6",Away,"Pittsburgh Steelers",Q4,Passing,"Drew Bledsoe",2,3,13,1,0,,,,,,,
1998,14,REG,"1998 Week 14","December 6",Away,"Pittsburgh Steelers",Q4,Rushing,"Robert Edwards",,,,,,12,20,1,,,,
1998,14,REG,"1998 Week 14","December 6",Away,"Pittsburgh Steelers",Q4,Rushing,"Derrick Cullors",,,,,,1,6,0,,,,
1998,14,REG,"1998 Week 14","December 6",Away,"Pittsburgh Steelers",Q4,Rushing,"Drew Bledsoe",,,,,,3,-4,0,,,,
1998,14,REG,"1998 Week 14","December 6",Away,"Pittsburgh Steelers",Q4,Receiving,"Terry Glenn",,,,,,,,,1,1,9,0
1998,14,REG,"1998 Week 14","December 6",Away,"Pittsburgh Steelers",Q4,Receiving,"Shawn Jefferson",,,,,,,,,1,1,4,0
1998,14,REG,"1998 Week 14","December 6",Away,"Pittsburgh Steelers",Q4,Receiving,"Lovett Purnell",,,,,,,,,1,0,0,0
1998,15,REG,"1998 Week 15","December 13",Away,"St. Louis Rams",Q1,Passing,"Drew Bledsoe",1,5,14,1,0,,,,,,,
1998,15,REG,"1998 Week 15","December 13",Away,"St. Louis Rams",Q1,Passing,"Scott Zolak",0,2,0,0,0,,,,,,,
1998,15,REG,"1998 Week 15","December 13",Away,"St. Louis Rams",Q1,Rushing,"Robert Edwards",,,,,,7,117,0,,,,
1998,15,REG,"1998 Week 15","December 13",Away,"St. Louis Rams",Q1,Rushing,"Sedrick Shaw",,,,,,1,0,0,,,,
1998,15,REG,"1998 Week 15","December 13",Away,"St. Louis Rams",Q1,Receiving,"Terry Glenn",,,,,,,,,4,1,14,0
1998,15,REG,"1998 Week 15","December 13",Away,"St. Louis Rams",Q1,Receiving,"Sedrick Shaw",,,,,,,,,2,0,0,0
1998,15,REG,"1998 Week 15","December 13",Away,"St. Louis Rams",Q1,Receiving,"Tony Simmons",,,,,,,,,1,0,0,0
1998,15,REG,"1998 Week 15","December 13",Away,"St. Louis Rams",Q2,Passing,"Drew Bledsoe",2,6,23,0,1,,,,,,,
1998,15,REG,"1998 Week 15","December 13",Away,"St. Louis Rams",Q2,Rushing,"Robert Edwards",,,,,,7,49,0,,,,
1998,15,REG,"1998 Week 15","December 13",Away,"St. Louis Rams",Q2,Rushing,"Sedrick Shaw",,,,,,2,2,0,,,,
1998,15,REG,"1998 Week 15","December 13",Away,"St. Louis Rams",Q2,Receiving,"Lovett Purnell",,,,,,,,,3,1,16,1
1998,15,REG,"1998 Week 15","December 13",Away,"St. Louis Rams",Q2,Receiving,"Troy Brown",,,,,,,,,1,1,7,0
1998,15,REG,"1998 Week 15","December 13",Away,"St. Louis Rams",Q2,Receiving,"Terry Glenn",,,,,,,,,1,0,0,0
1998,15,REG,"1998 Week 15","December 13",Away,"St. Louis Rams",Q2,Receiving,"Tony Simmons",,,,,,,,,1,0,0,0
1998,15,REG,"1998 Week 15","December 13",Away,"St. Louis Rams",Q3,Passing,"Drew Bledsoe",3,7,50,0,0,,,,,,,
1998,15,REG,"1998 Week 15","December 13",Away,"St. Louis Rams",Q3,Rushing,"Robert Edwards",,,,,,9,28,0,,,,
1998,15,REG,"1998 Week 15","December 13",Away,"St. Louis Rams",Q3,Receiving,"Troy Brown",,,,,,,,,1,1,35,0
1998,15,REG,"1998 Week 15","December 13",Away,"St. Louis Rams",Q3,Receiving,"Shawn Jefferson",,,,,,,,,1,1,11,0
1998,15,REG,"1998 Week 15","December 13",Away,"St. Louis Rams",Q3,Receiving,"Lovett Purnell",,,,,,,,,1,1,4,0
1998,15,REG,"1998 Week 15","December 13",Away,"St. Louis Rams",Q3,Receiving,"Sedrick Shaw",,,,,,,,,1,0,0,0
1998,15,REG,"1998 Week 15","December 13",Away,"St. Louis Rams",Q3,Receiving,"Robert Edwards",,,,,,,,,2,0,0,0
1998,15,REG,"1998 Week 15","December 13",Away,"St. Louis Rams",Q3,Receiving,"Tony Simmons",,,,,,,,,1,0,0,0
1998,15,REG,"1998 Week 15","December 13",Away,"St. Louis Rams",Q4,Passing,"Drew Bledsoe",5,17,89,0,0,,,,,,,
1998,15,REG,"1998 Week 15","December 13",Away,"St. Louis Rams",Q4,Rushing,"Robert Edwards",,,,,,1,2,0,,,,
1998,15,REG,"1998 Week 15","December 13",Away,"St. Louis Rams",Q4,Rushing,"Derrick Cullors",,,,,,1,2,0,,,,
1998,15,REG,"1998 Week 15","December 13",Away,"St. Louis Rams",Q4,Receiving,"Shawn Jefferson",,,,,,,,,5,2,62,0
1998,15,REG,"1998 Week 15","December 13",Away,"St. Louis Rams",Q4,Receiving,"Lovett Purnell",,,,,,,,,3,2,17,0
1998,15,REG,"1998 Week 15","December 13",Away,"St. Louis Rams",Q4,Receiving,"Tony Simmons",,,,,,,,,2,1,10,0
1998,15,REG,"1998 Week 15","December 13",Away,"St. Louis Rams",Q4,Receiving,"Robert Edwards",,,,,,,,,1,0,0,0
1998,15,REG,"1998 Week 15","December 13",Away,"St. Louis Rams",Q4,Receiving,"Troy Brown",,,,,,,,,6,0,0,0
1998,16,REG,"1998 Week 16","December 20",Home,"San Francisco 49ers",Q1,Passing,"Scott Zolak",3,4,43,0,1,,,,,,,
1998,16,REG,"1998 Week 16","December 20",Home,"San Francisco 49ers",Q1,Rushing,"Robert Edwards",,,,,,6,32,0,,,,
1998,16,REG,"1998 Week 16","December 20",Home,"San Francisco 49ers",Q1,Rushing,"Derrick Cullors",,,,,,1,6,0,,,,
1998,16,REG,"1998 Week 16","December 20",Home,"San Francisco 49ers",Q1,Receiving,"Robert Edwards",,,,,,,,,2,2,39,1
1998,16,REG,"1998 Week 16","December 20",Home,"San Francisco 49ers",Q1,Receiving,"Tony Simmons",,,,,,,,,1,1,4,0
1998,16,REG,"1998 Week 16","December 20",Home,"San Francisco 49ers",Q1,Receiving,"Shawn Jefferson",,,,,,,,,1,0,0,0
1998,16,REG,"1998 Week 16","December 20",Home,"San Francisco 49ers",Q2,Passing,"Scott Zolak",4,10,84,1,1,,,,,,,
1998,16,REG,"1998 Week 16","December 20",Home,"San Francisco 49ers",Q2,Rushing,"Robert Edwards",,,,,,6,25,0,,,,
1998,16,REG,"1998 Week 16","December 20",Home,"San Francisco 49ers",Q2,Rushing,"Chris Floyd",,,,,,1,10,0,,,,
1998,16,REG,"1998 Week 16","December 20",Home,"San Francisco 49ers",Q2,Rushing,"Scott Zolak",,,,,,1,4,0,,,,
1998,16,REG,"1998 Week 16","December 20",Home,"San Francisco 49ers",Q2,Receiving,"Shawn Jefferson",,,,,,,,,2,1,61,1
